,pKa
4z0e/4z0e_cplx.pdb, 5.30
5a85/5a85_cplx.pdb, 5.30
5ajp/5ajp_cplx.pdb, 5.30
5bwb/5bwb_cplx.pdb, 5.30
5dah/5dah_cplx.pdb, 5.30
5eyr/5eyr_cplx.pdb, 5.30
5icz/5icz_cplx.pdb, 5.30
5n16/5n16_cplx.pdb, 5.30
5v3r/5v3r_cplx.pdb, 5.30
5vnb/5vnb_cplx.pdb, 5.30
5w19/5w19_cplx.pdb, 5.30
5x9o/5x9o_cplx.pdb, 5.30
5yji/5yji_cplx.pdb, 5.30
6d2o/6d2o_cplx.pdb, 5.30
1hk4/1hk4_cplx.pdb, 5.31
1mfd/1mfd_cplx.pdb, 5.31
3fcb/3fcb_cplx.pdb, 5.31
3m53/3m53_cplx.pdb, 5.31
3v2o/3v2o_cplx.pdb, 5.31
4m3f/4m3f_cplx.pdb, 5.31
4mzk/4mzk_cplx.pdb, 5.31
4or6/4or6_cplx.pdb, 5.31
4u1b/4u1b_cplx.pdb, 5.31
4wvt/4wvt_cplx.pdb, 5.31
4x6k/4x6k_cplx.pdb, 5.31
5d0j/5d0j_cplx.pdb, 5.31
5eij/5eij_cplx.pdb, 5.31
5j47/5j47_cplx.pdb, 5.31
5km0/5km0_cplx.pdb, 5.31
5n2z/5n2z_cplx.pdb, 5.31
6ezi/6ezi_cplx.pdb, 5.31
1al8/1al8_cplx.pdb, 5.32
1lvu/1lvu_cplx.pdb, 5.32
1mqj/1mqj_cplx.pdb, 5.32
1oim/1oim_cplx.pdb, 5.32
1y20/1y20_cplx.pdb, 5.32
2f6z/2f6z_cplx.pdb, 5.32
2w9r/2w9r_cplx.pdb, 5.32
3rpy/3rpy_cplx.pdb, 5.32
3sqq/3sqq_cplx.pdb, 5.32
3tv5/3tv5_cplx.pdb, 5.32
3uig/3uig_cplx.pdb, 5.32
3v3m/3v3m_cplx.pdb, 5.32
4h2j/4h2j_cplx.pdb, 5.32
4hbw/4hbw_cplx.pdb, 5.32
4ipi/4ipi_cplx.pdb, 5.32
4m7y/4m7y_cplx.pdb, 5.32
4qag/4qag_cplx.pdb, 5.32
4r07/4r07_cplx.pdb, 5.32
4us3/4us3_cplx.pdb, 5.32
4us4/4us4_cplx.pdb, 5.32
4xjr/4xjr_cplx.pdb, 5.32
4yb6/4yb6_cplx.pdb, 5.32
5ayy/5ayy_cplx.pdb, 5.32
5g1z/5g1z_cplx.pdb, 5.32
5ks7/5ks7_cplx.pdb, 5.32
5mlo/5mlo_cplx.pdb, 5.32
5n17/5n17_cplx.pdb, 5.32
5t4u/5t4u_cplx.pdb, 5.32
6g0z/6g0z_cplx.pdb, 5.32
6h1u/6h1u_cplx.pdb, 5.32
2c80/2c80_cplx.pdb, 5.33
2n14/2n14_cplx.pdb, 5.33
3arx/3arx_cplx.pdb, 5.33
3ftq/3ftq_cplx.pdb, 5.33
3gjq/3gjq_cplx.pdb, 5.33
3hxe/3hxe_cplx.pdb, 5.33
3ml4/3ml4_cplx.pdb, 5.33
3ozs/3ozs_cplx.pdb, 5.33
3q1x/3q1x_cplx.pdb, 5.33
3rzi/3rzi_cplx.pdb, 5.33
3wi6/3wi6_cplx.pdb, 5.33
4b3u/4b3u_cplx.pdb, 5.33
4giu/4giu_cplx.pdb, 5.33
4mcd/4mcd_cplx.pdb, 5.33
4mep/4mep_cplx.pdb, 5.33
4xy9/4xy9_cplx.pdb, 5.33
5cqx/5cqx_cplx.pdb, 5.33
5n8e/5n8e_cplx.pdb, 5.33
5nf9/5nf9_cplx.pdb, 5.33
5nhz/5nhz_cplx.pdb, 5.33
5q12/5q12_cplx.pdb, 5.33
5zh5/5zh5_cplx.pdb, 5.33
6fav/6fav_cplx.pdb, 5.33
1aqc/1aqc_cplx.pdb, 5.34
1hee/1hee_cplx.pdb, 5.34
1jwu/1jwu_cplx.pdb, 5.34
1k06/1k06_cplx.pdb, 5.34
1k08/1k08_cplx.pdb, 5.34
1zgi/1zgi_cplx.pdb, 5.34
2qnb/2qnb_cplx.pdb, 5.34
3atv/3atv_cplx.pdb, 5.34
3efs/3efs_cplx.pdb, 5.34
3hkq/3hkq_cplx.pdb, 5.34
3k4q/3k4q_cplx.pdb, 5.34
3kqt/3kqt_cplx.pdb, 5.34
3nee/3nee_cplx.pdb, 5.34
3nrz/3nrz_cplx.pdb, 5.34
3qiy/3qiy_cplx.pdb, 5.34
3v3v/3v3v_cplx.pdb, 5.34
3vb5/3vb5_cplx.pdb, 5.34
3vv7/3vv7_cplx.pdb, 5.34
3zyr/3zyr_cplx.pdb, 5.34
4j06/4j06_cplx.pdb, 5.34
4mg5/4mg5_cplx.pdb, 5.34
4o78/4o78_cplx.pdb, 5.34
4wrq/4wrq_cplx.pdb, 5.34
5l4m/5l4m_cplx.pdb, 5.34
5o9y/5o9y_cplx.pdb, 5.34
5u14/5u14_cplx.pdb, 5.34
5wp5/5wp5_cplx.pdb, 5.34
6ap7/6ap7_cplx.pdb, 5.34
6cd4/6cd4_cplx.pdb, 5.34
1ql9/1ql9_cplx.pdb, 5.35
1wb0/1wb0_cplx.pdb, 5.35
2fxv/2fxv_cplx.pdb, 5.35
2gkl/2gkl_cplx.pdb, 5.35
2gqn/2gqn_cplx.pdb, 5.35
2h13/2h13_cplx.pdb, 5.35
2ltz/2ltz_cplx.pdb, 5.35
2xyu/2xyu_cplx.pdb, 5.35
3bc4/3bc4_cplx.pdb, 5.35
3e9b/3e9b_cplx.pdb, 5.35
3g8e/3g8e_cplx.pdb, 5.35
3hkn/3hkn_cplx.pdb, 5.35
3r8i/3r8i_cplx.pdb, 5.35
3v2x/3v2x_cplx.pdb, 5.35
4b9h/4b9h_cplx.pdb, 5.35
4blb/4blb_cplx.pdb, 5.35
4ef4/4ef4_cplx.pdb, 5.35
4ep2/4ep2_cplx.pdb, 5.35
4ie2/4ie2_cplx.pdb, 5.35
4k6w/4k6w_cplx.pdb, 5.35
4k76/4k76_cplx.pdb, 5.35
4lkd/4lkd_cplx.pdb, 5.35
4rcp/4rcp_cplx.pdb, 5.35
4wgi/4wgi_cplx.pdb, 5.35
4yef/4yef_cplx.pdb, 5.35
4yx9/4yx9_cplx.pdb, 5.35
5jnn/5jnn_cplx.pdb, 5.35
5l26/5l26_cplx.pdb, 5.35
5llm/5llm_cplx.pdb, 5.35
5u11/5u11_cplx.pdb, 5.35
6an1/6an1_cplx.pdb, 5.35
6ep4/6ep4_cplx.pdb, 5.35
1adl/1adl_cplx.pdb, 5.36
1oy7/1oy7_cplx.pdb, 5.36
1w6y/1w6y_cplx.pdb, 5.36
1yvz/1yvz_cplx.pdb, 5.36
2nng/2nng_cplx.pdb, 5.36
2qaf/2qaf_cplx.pdb, 5.36
2qlj/2qlj_cplx.pdb, 5.36
2qn3/2qn3_cplx.pdb, 5.36
3bv9/3bv9_cplx.pdb, 5.36
3ldq/3ldq_cplx.pdb, 5.36
3mf5/3mf5_cplx.pdb, 5.36
3ncq/3ncq_cplx.pdb, 5.36
3u3z/3u3z_cplx.pdb, 5.36
4c1d/4c1d_cplx.pdb, 5.36
4el9/4el9_cplx.pdb, 5.36
4hby/4hby_cplx.pdb, 5.36
4kod/4kod_cplx.pdb, 5.36
4pyq/4pyq_cplx.pdb, 5.36
4qwi/4qwi_cplx.pdb, 5.36
5drt/5drt_cplx.pdb, 5.36
5eou/5eou_cplx.pdb, 5.36
5obr/5obr_cplx.pdb, 5.36
5q0l/5q0l_cplx.pdb, 5.36
5t4e/5t4e_cplx.pdb, 5.36
6afe/6afe_cplx.pdb, 5.36
6cer/6cer_cplx.pdb, 5.36
6chq/6chq_cplx.pdb, 5.36
6gu3/6gu3_cplx.pdb, 5.36
1gpk/1gpk_cplx.pdb, 5.37
1sgu/1sgu_cplx.pdb, 5.37
2glm/2glm_cplx.pdb, 5.37
2h2d/2h2d_cplx.pdb, 5.37
2hj4/2hj4_cplx.pdb, 5.37
2oc1/2oc1_cplx.pdb, 5.37
3chf/3chf_cplx.pdb, 5.37
3lqj/3lqj_cplx.pdb, 5.37
3qt6/3qt6_cplx.pdb, 5.37
3wmb/3wmb_cplx.pdb, 5.37
4dpy/4dpy_cplx.pdb, 5.37
4du8/4du8_cplx.pdb, 5.37
4el5/4el5_cplx.pdb, 5.37
4g0k/4g0k_cplx.pdb, 5.37
4lke/4lke_cplx.pdb, 5.37
4lkf/4lkf_cplx.pdb, 5.37
4oow/4oow_cplx.pdb, 5.37
4xc2/4xc2_cplx.pdb, 5.37
5cdh/5cdh_cplx.pdb, 5.37
5dpw/5dpw_cplx.pdb, 5.37
5etn/5etn_cplx.pdb, 5.37
5jdi/5jdi_cplx.pdb, 5.37
5uci/5uci_cplx.pdb, 5.37
6ap6/6ap6_cplx.pdb, 5.37
6cb5/6cb5_cplx.pdb, 5.37
6eyb/6eyb_cplx.pdb, 5.37
6g15/6g15_cplx.pdb, 5.37
1g3e/1g3e_cplx.pdb, 5.38
1hs6/1hs6_cplx.pdb, 5.38
1ke0/1ke0_cplx.pdb, 5.38
1thr/1thr_cplx.pdb, 5.38
2h2j/2h2j_cplx.pdb, 5.38
2lty/2lty_cplx.pdb, 5.38
2m0o/2m0o_cplx.pdb, 5.38
2ohu/2ohu_cplx.pdb, 5.38
2qhd/2qhd_cplx.pdb, 5.38
2vd7/2vd7_cplx.pdb, 5.38
2xke/2xke_cplx.pdb, 5.38
3e85/3e85_cplx.pdb, 5.38
3sw9/3sw9_cplx.pdb, 5.38
3tif/3tif_cplx.pdb, 5.38
3tww/3tww_cplx.pdb, 5.38
3ud8/3ud8_cplx.pdb, 5.38
3zyb/3zyb_cplx.pdb, 5.38
4ebv/4ebv_cplx.pdb, 5.38
4f7v/4f7v_cplx.pdb, 5.38
4hlw/4hlw_cplx.pdb, 5.38
4kz0/4kz0_cplx.pdb, 5.38
4qvw/4qvw_cplx.pdb, 5.38
4umq/4umq_cplx.pdb, 5.38
5mek/5mek_cplx.pdb, 5.38
6baw/6baw_cplx.pdb, 5.38
6g8m/6g8m_cplx.pdb, 5.38
1hy7/1hy7_cplx.pdb, 5.39
1kyn/1kyn_cplx.pdb, 5.39
1qbv/1qbv_cplx.pdb, 5.39
1uyi/1uyi_cplx.pdb, 5.39
2h6b/2h6b_cplx.pdb, 5.39
2ltx/2ltx_cplx.pdb, 5.39
2v22/2v22_cplx.pdb, 5.39
2wic/2wic_cplx.pdb, 5.39
2xpa/2xpa_cplx.pdb, 5.39
3e37/3e37_cplx.pdb, 5.39
3fc8/3fc8_cplx.pdb, 5.39
3fzc/3fzc_cplx.pdb, 5.39
3hkt/3hkt_cplx.pdb, 5.39
3hxb/3hxb_cplx.pdb, 5.39
3m1k/3m1k_cplx.pdb, 5.39
3so6/3so6_cplx.pdb, 5.39
3tgs/3tgs_cplx.pdb, 5.39
3vjt/3vjt_cplx.pdb, 5.39
4btm/4btm_cplx.pdb, 5.39
4cl6/4cl6_cplx.pdb, 5.39
4ej8/4ej8_cplx.pdb, 5.39
4hxr/4hxr_cplx.pdb, 5.39
4hxs/4hxs_cplx.pdb, 5.39
4z88/4z88_cplx.pdb, 5.39
5chk/5chk_cplx.pdb, 5.39
5e1d/5e1d_cplx.pdb, 5.39
5exx/5exx_cplx.pdb, 5.39
5i83/5i83_cplx.pdb, 5.39
5kbi/5kbi_cplx.pdb, 5.39
5o9r/5o9r_cplx.pdb, 5.39
6f08/6f08_cplx.pdb, 5.39
6ma2/6ma2_cplx.pdb, 5.39
1bp0/1bp0_cplx.pdb, 5.40
1bq3/1bq3_cplx.pdb, 5.40
1f8b/1f8b_cplx.pdb, 5.40
1m7i/1m7i_cplx.pdb, 5.40
1mmr/1mmr_cplx.pdb, 5.40
1mxu/1mxu_cplx.pdb, 5.40
1my3/1my3_cplx.pdb, 5.40
1nym/1nym_cplx.pdb, 5.40
1ow6/1ow6_cplx.pdb, 5.40
1ow7/1ow7_cplx.pdb, 5.40
1ow8/1ow8_cplx.pdb, 5.40
1pz5/1pz5_cplx.pdb, 5.40
1r9l/1r9l_cplx.pdb, 5.40
1t1r/1t1r_cplx.pdb, 5.40
1trd/1trd_cplx.pdb, 5.40
1tv6/1tv6_cplx.pdb, 5.40
1uu9/1uu9_cplx.pdb, 5.40
1uvs/1uvs_cplx.pdb, 5.40
1yi3/1yi3_cplx.pdb, 5.40
2c1p/2c1p_cplx.pdb, 5.40
2f35/2f35_cplx.pdb, 5.40
2g24/2g24_cplx.pdb, 5.40
2i80/2i80_cplx.pdb, 5.40
2jdm/2jdm_cplx.pdb, 5.40
2qg2/2qg2_cplx.pdb, 5.40
2wzz/2wzz_cplx.pdb, 5.40
3arr/3arr_cplx.pdb, 5.40
3b4p/3b4p_cplx.pdb, 5.40
3gwx/3gwx_cplx.pdb, 5.40
3ken/3ken_cplx.pdb, 5.40
3l6h/3l6h_cplx.pdb, 5.40
3m57/3m57_cplx.pdb, 5.40
3pch/3pch_cplx.pdb, 5.40
3pma/3pma_cplx.pdb, 5.40
3qcl/3qcl_cplx.pdb, 5.40
3rk5/3rk5_cplx.pdb, 5.40
4aph/4aph_cplx.pdb, 5.40
4c5d/4c5d_cplx.pdb, 5.40
4ij1/4ij1_cplx.pdb, 5.40
4jlh/4jlh_cplx.pdb, 5.40
4m3p/4m3p_cplx.pdb, 5.40
4nwd/4nwd_cplx.pdb, 5.40
4ozj/4ozj_cplx.pdb, 5.40
4ozn/4ozn_cplx.pdb, 5.40
4pin/4pin_cplx.pdb, 5.40
4rqz/4rqz_cplx.pdb, 5.40
5anq/5anq_cplx.pdb, 5.40
5ep7/5ep7_cplx.pdb, 5.40
5eqp/5eqp_cplx.pdb, 5.40
5fjw/5fjw_cplx.pdb, 5.40
5fns/5fns_cplx.pdb, 5.40
5jiq/5jiq_cplx.pdb, 5.40
5jsj/5jsj_cplx.pdb, 5.40
5l9o/5l9o_cplx.pdb, 5.40
5lax/5lax_cplx.pdb, 5.40
5lsg/5lsg_cplx.pdb, 5.40
5m2v/5m2v_cplx.pdb, 5.40
5mqe/5mqe_cplx.pdb, 5.40
5o1i/5o1i_cplx.pdb, 5.40
5tef/5tef_cplx.pdb, 5.40
5yid/5yid_cplx.pdb, 5.40
6bj2/6bj2_cplx.pdb, 5.40
1dzm/1dzm_cplx.pdb, 5.41
1u2r/1u2r_cplx.pdb, 5.41
1xxe/1xxe_cplx.pdb, 5.41
1y3a/1y3a_cplx.pdb, 5.41
2aia/2aia_cplx.pdb, 5.41
2j47/2j47_cplx.pdb, 5.41
2mps/2mps_cplx.pdb, 5.41
3arn/3arn_cplx.pdb, 5.41
3gqo/3gqo_cplx.pdb, 5.41
3kai/3kai_cplx.pdb, 5.41
3tjh/3tjh_cplx.pdb, 5.41
4dro/4dro_cplx.pdb, 5.41
4drp/4drp_cplx.pdb, 5.41
4fgt/4fgt_cplx.pdb, 5.41
4kmd/4kmd_cplx.pdb, 5.41
4lwt/4lwt_cplx.pdb, 5.41
4m3d/4m3d_cplx.pdb, 5.41
4tun/4tun_cplx.pdb, 5.41
4u6z/4u6z_cplx.pdb, 5.41
4uma/4uma_cplx.pdb, 5.41
5a4l/5a4l_cplx.pdb, 5.41
5cbs/5cbs_cplx.pdb, 5.41
5etm/5etm_cplx.pdb, 5.41
5ey9/5ey9_cplx.pdb, 5.41
5lt6/5lt6_cplx.pdb, 5.41
5m7t/5m7t_cplx.pdb, 5.41
5mym/5mym_cplx.pdb, 5.41
5u13/5u13_cplx.pdb, 5.41
5u5t/5u5t_cplx.pdb, 5.41
5xs8/5xs8_cplx.pdb, 5.41
5yv5/5yv5_cplx.pdb, 5.41
6aff/6aff_cplx.pdb, 5.41
6mil/6mil_cplx.pdb, 5.41
1abf/1abf_cplx.pdb, 5.42
1gja/1gja_cplx.pdb, 5.42
1h9z/1h9z_cplx.pdb, 5.42
1nu8/1nu8_cplx.pdb, 5.42
1p28/1p28_cplx.pdb, 5.42
1r5n/1r5n_cplx.pdb, 5.42
1xot/1xot_cplx.pdb, 5.42
2a3w/2a3w_cplx.pdb, 5.42
2qnz/2qnz_cplx.pdb, 5.42
2vpo/2vpo_cplx.pdb, 5.42
2wa8/2wa8_cplx.pdb, 5.42
3l4t/3l4t_cplx.pdb, 5.42
3ob1/3ob1_cplx.pdb, 5.42
3qci/3qci_cplx.pdb, 5.42
3rl4/3rl4_cplx.pdb, 5.42
4fev/4fev_cplx.pdb, 5.42
4nxv/4nxv_cplx.pdb, 5.42
4uxj/4uxj_cplx.pdb, 5.42
5ab1/5ab1_cplx.pdb, 5.42
6cjh/6cjh_cplx.pdb, 5.42
1fq7/1fq7_cplx.pdb, 5.43
1fw0/1fw0_cplx.pdb, 5.43
1y98/1y98_cplx.pdb, 5.43
2qln/2qln_cplx.pdb, 5.43
2qu2/2qu2_cplx.pdb, 5.43
3ivv/3ivv_cplx.pdb, 5.43
3k0k/3k0k_cplx.pdb, 5.43
3k5f/3k5f_cplx.pdb, 5.43
3ng4/3ng4_cplx.pdb, 5.43
3qlc/3qlc_cplx.pdb, 5.43
3s7f/3s7f_cplx.pdb, 5.43
4b60/4b60_cplx.pdb, 5.43
4f5y/4f5y_cplx.pdb, 5.43
4ofb/4ofb_cplx.pdb, 5.43
4p2t/4p2t_cplx.pdb, 5.43
4pnc/4pnc_cplx.pdb, 5.43
4pox/4pox_cplx.pdb, 5.43
4tmp/4tmp_cplx.pdb, 5.43
4xta/4xta_cplx.pdb, 5.43
5agr/5agr_cplx.pdb, 5.43
5e1o/5e1o_cplx.pdb, 5.43
5ksx/5ksx_cplx.pdb, 5.43
6a6w/6a6w_cplx.pdb, 5.43
6afd/6afd_cplx.pdb, 5.43
1a4q/1a4q_cplx.pdb, 5.44
1dzp/1dzp_cplx.pdb, 5.44
1h0a/1h0a_cplx.pdb, 5.44
1ijr/1ijr_cplx.pdb, 5.44
1syi/1syi_cplx.pdb, 5.44
2q6f/2q6f_cplx.pdb, 5.44
2wr8/2wr8_cplx.pdb, 5.44
3ggc/3ggc_cplx.pdb, 5.44
3gs7/3gs7_cplx.pdb, 5.44
3lp7/3lp7_cplx.pdb, 5.44
3p2h/3p2h_cplx.pdb, 5.44
3pty/3pty_cplx.pdb, 5.44
3run/3run_cplx.pdb, 5.44
3u10/3u10_cplx.pdb, 5.44
4bdk/4bdk_cplx.pdb, 5.44
4dju/4dju_cplx.pdb, 5.44
4fli/4fli_cplx.pdb, 5.44
4j26/4j26_cplx.pdb, 5.44
4mgb/4mgb_cplx.pdb, 5.44
4osf/4osf_cplx.pdb, 5.44
4qz1/4qz1_cplx.pdb, 5.44
4rsp/4rsp_cplx.pdb, 5.44
4tju/4tju_cplx.pdb, 5.44
5ave/5ave_cplx.pdb, 5.44
5e3a/5e3a_cplx.pdb, 5.44
5tbn/5tbn_cplx.pdb, 5.44
5tp0/5tp0_cplx.pdb, 5.44
5uxm/5uxm_cplx.pdb, 5.44
6buu/6buu_cplx.pdb, 5.44
6d1u/6d1u_cplx.pdb, 5.44
6fau/6fau_cplx.pdb, 5.44
6gnr/6gnr_cplx.pdb, 5.44
2iko/2iko_cplx.pdb, 5.45
3mi3/3mi3_cplx.pdb, 5.45
3my1/3my1_cplx.pdb, 5.45
4mp2/4mp2_cplx.pdb, 5.45
1anf/1anf_cplx.pdb, 5.46
1b4h/1b4h_cplx.pdb, 5.46
1lf8/1lf8_cplx.pdb, 5.46
1lv8/1lv8_cplx.pdb, 5.46
1nnk/1nnk_cplx.pdb, 5.46
1q65/1q65_cplx.pdb, 5.46
2cn8/2cn8_cplx.pdb, 5.46
2fie/2fie_cplx.pdb, 5.46
2gg9/2gg9_cplx.pdb, 5.46
2y4k/2y4k_cplx.pdb, 5.46
3gbq/3gbq_cplx.pdb, 5.46
3piz/3piz_cplx.pdb, 5.46
3s22/3s22_cplx.pdb, 5.46
4gw5/4gw5_cplx.pdb, 5.46
4jft/4jft_cplx.pdb, 5.46
4kot/4kot_cplx.pdb, 5.46
4mvn/4mvn_cplx.pdb, 5.46
4qz0/4qz0_cplx.pdb, 5.46
4zly/4zly_cplx.pdb, 5.46
5dtw/5dtw_cplx.pdb, 5.46
5mnr/5mnr_cplx.pdb, 5.46
5nka/5nka_cplx.pdb, 5.46
5owa/5owa_cplx.pdb, 5.46
5txy/5txy_cplx.pdb, 5.46
5ty8/5ty8_cplx.pdb, 5.46
5xag/5xag_cplx.pdb, 5.46
5ye7/5ye7_cplx.pdb, 5.46
6dcy/6dcy_cplx.pdb, 5.46
6ekq/6ekq_cplx.pdb, 5.46
1g7f/1g7f_cplx.pdb, 5.47
1gi1/1gi1_cplx.pdb, 5.47
1nlo/1nlo_cplx.pdb, 5.47
1o2s/1o2s_cplx.pdb, 5.47
1xh5/1xh5_cplx.pdb, 5.47
2hf8/2hf8_cplx.pdb, 5.47
2hz4/2hz4_cplx.pdb, 5.47
2r0z/2r0z_cplx.pdb, 5.47
2xde/2xde_cplx.pdb, 5.47
2y7p/2y7p_cplx.pdb, 5.47
3pd2/3pd2_cplx.pdb, 5.47
3t3y/3t3y_cplx.pdb, 5.47
4j77/4j77_cplx.pdb, 5.47
4jmu/4jmu_cplx.pdb, 5.47
4n6g/4n6g_cplx.pdb, 5.47
4n7j/4n7j_cplx.pdb, 5.47
4n7m/4n7m_cplx.pdb, 5.47
4qb3/4qb3_cplx.pdb, 5.47
4rrq/4rrq_cplx.pdb, 5.47
4x3e/4x3e_cplx.pdb, 5.47
4xcb/4xcb_cplx.pdb, 5.47
5fb0/5fb0_cplx.pdb, 5.47
5gu4/5gu4_cplx.pdb, 5.47
5nn5/5nn5_cplx.pdb, 5.47
5o4s/5o4s_cplx.pdb, 5.47
5u0f/5u0f_cplx.pdb, 5.47
6c7w/6c7w_cplx.pdb, 5.47
1g85/1g85_cplx.pdb, 5.48
1uh1/1uh1_cplx.pdb, 5.48
2cbv/2cbv_cplx.pdb, 5.48
2co0/2co0_cplx.pdb, 5.48
2nww/2nww_cplx.pdb, 5.48
2qic/2qic_cplx.pdb, 5.48
2qyk/2qyk_cplx.pdb, 5.48
2wxd/2wxd_cplx.pdb, 5.48
2zkj/2zkj_cplx.pdb, 5.48
3bxe/3bxe_cplx.pdb, 5.48
3d2r/3d2r_cplx.pdb, 5.48
3iw6/3iw6_cplx.pdb, 5.48
3m58/3m58_cplx.pdb, 5.48
3qch/3qch_cplx.pdb, 5.48
3vp1/3vp1_cplx.pdb, 5.48
3zdv/3zdv_cplx.pdb, 5.48
4c5w/4c5w_cplx.pdb, 5.48
4d2r/4d2r_cplx.pdb, 5.48
4ie4/4ie4_cplx.pdb, 5.48
4ifi/4ifi_cplx.pdb, 5.48
4jfm/4jfm_cplx.pdb, 5.48
4kp8/4kp8_cplx.pdb, 5.48
4n7h/4n7h_cplx.pdb, 5.48
4oq6/4oq6_cplx.pdb, 5.48
4pf5/4pf5_cplx.pdb, 5.48
4qfg/4qfg_cplx.pdb, 5.48
4tmf/4tmf_cplx.pdb, 5.48
4uc5/4uc5_cplx.pdb, 5.48
4x8p/4x8p_cplx.pdb, 5.48
4y6r/4y6r_cplx.pdb, 5.48
4ycu/4ycu_cplx.pdb, 5.48
5alx/5alx_cplx.pdb, 5.48
5aqz/5aqz_cplx.pdb, 5.48
5hrw/5hrw_cplx.pdb, 5.48
5ii1/5ii1_cplx.pdb, 5.48
5iv4/5iv4_cplx.pdb, 5.48
5lkr/5lkr_cplx.pdb, 5.48
5mav/5mav_cplx.pdb, 5.48
5vwk/5vwk_cplx.pdb, 5.48
5yib/5yib_cplx.pdb, 5.48
6grp/6grp_cplx.pdb, 5.48
1pot/1pot_cplx.pdb, 5.49
1pyn/1pyn_cplx.pdb, 5.49
1tys/1tys_cplx.pdb, 5.49
1uef/1uef_cplx.pdb, 5.49
2h4k/2h4k_cplx.pdb, 5.49
2ioa/2ioa_cplx.pdb, 5.49
2o0u/2o0u_cplx.pdb, 5.49
2qtr/2qtr_cplx.pdb, 5.49
2r3y/2r3y_cplx.pdb, 5.49
2uy5/2uy5_cplx.pdb, 5.49
3bmq/3bmq_cplx.pdb, 5.49
3bvb/3bvb_cplx.pdb, 5.49
3ga5/3ga5_cplx.pdb, 5.49
3h0b/3h0b_cplx.pdb, 5.49
3hmp/3hmp_cplx.pdb, 5.49
3i73/3i73_cplx.pdb, 5.49
3mvj/3mvj_cplx.pdb, 5.49
3sgx/3sgx_cplx.pdb, 5.49
3t3g/3t3g_cplx.pdb, 5.49
3tz4/3tz4_cplx.pdb, 5.49
4f6s/4f6s_cplx.pdb, 5.49
4knx/4knx_cplx.pdb, 5.49
4lv3/4lv3_cplx.pdb, 5.49
4tq3/4tq3_cplx.pdb, 5.49
4u7v/4u7v_cplx.pdb, 5.49
4uvb/4uvb_cplx.pdb, 5.49
4w9f/4w9f_cplx.pdb, 5.49
4zs2/4zs2_cplx.pdb, 5.49
5avf/5avf_cplx.pdb, 5.49
5tg2/5tg2_cplx.pdb, 5.49
5tq1/5tq1_cplx.pdb, 5.49
5w6u/5w6u_cplx.pdb, 5.49
5xzr/5xzr_cplx.pdb, 5.49
6af9/6af9_cplx.pdb, 5.49
6afa/6afa_cplx.pdb, 5.49
6cen/6cen_cplx.pdb, 5.49
6f29/6f29_cplx.pdb, 5.49
6g14/6g14_cplx.pdb, 5.49
6g91/6g91_cplx.pdb, 5.49
2ajb/2ajb_cplx.pdb, 5.50
2y58/2y58_cplx.pdb, 5.50
3c1n/3c1n_cplx.pdb, 5.50
3lfn/3lfn_cplx.pdb, 5.50
3tza/3tza_cplx.pdb, 5.50
4nni/4nni_cplx.pdb, 5.50
4rt0/4rt0_cplx.pdb, 5.50
4ura/4ura_cplx.pdb, 5.50
6gr7/6gr7_cplx.pdb, 5.50
6hm6/6hm6_cplx.pdb, 5.50
6hpg/6hpg_cplx.pdb, 5.50
1b2i/1b2i_cplx.pdb, 5.51
1ggn/1ggn_cplx.pdb, 5.51
1t08/1t08_cplx.pdb, 5.51
1xh3/1xh3_cplx.pdb, 5.51
2gc8/2gc8_cplx.pdb, 5.51
2uym/2uym_cplx.pdb, 5.51
2wqp/2wqp_cplx.pdb, 5.51
3cn0/3cn0_cplx.pdb, 5.51
3da9/3da9_cplx.pdb, 5.51
3kgt/3kgt_cplx.pdb, 5.51
3qtq/3qtq_cplx.pdb, 5.51
3qts/3qts_cplx.pdb, 5.51
3u51/3u51_cplx.pdb, 5.51
3vgc/3vgc_cplx.pdb, 5.51
4i9c/4i9c_cplx.pdb, 5.51
4k55/4k55_cplx.pdb, 5.51
4lz9/4lz9_cplx.pdb, 5.51
4qwu/4qwu_cplx.pdb, 5.51
4qxo/4qxo_cplx.pdb, 5.51
4qz3/4qz3_cplx.pdb, 5.51
4wz5/4wz5_cplx.pdb, 5.51
4zba/4zba_cplx.pdb, 5.51
4zgk/4zgk_cplx.pdb, 5.51
5cks/5cks_cplx.pdb, 5.51
5h8x/5h8x_cplx.pdb, 5.51
5lpk/5lpk_cplx.pdb, 5.51
5oa6/5oa6_cplx.pdb, 5.51
5zu0/5zu0_cplx.pdb, 5.51
5zzw/5zzw_cplx.pdb, 5.51
6ewe/6ewe_cplx.pdb, 5.51
6gfz/6gfz_cplx.pdb, 5.51
1a8i/1a8i_cplx.pdb, 5.52
1h07/1h07_cplx.pdb, 5.52
1kc7/1kc7_cplx.pdb, 5.52
1lox/1lox_cplx.pdb, 5.52
1oe7/1oe7_cplx.pdb, 5.52
1oe8/1oe8_cplx.pdb, 5.52
1pyg/1pyg_cplx.pdb, 5.52
1tl9/1tl9_cplx.pdb, 5.52
1xxi/1xxi_cplx.pdb, 5.52
1ydr/1ydr_cplx.pdb, 5.52
2cht/2cht_cplx.pdb, 5.52
2ez5/2ez5_cplx.pdb, 5.52
2ga2/2ga2_cplx.pdb, 5.52
2gcd/2gcd_cplx.pdb, 5.52
